Index,Statement,Source ,Source (URL),Date + time,True/False,Evidence (why true?),Category
884,Das Tragen einer Maske führt zu einer Erhöhung der Atemfrequenz.,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2021-01-07,FALSE,Falsche Behauptung,Covid measures
732,"Alle Menschen, die in einem Krankenhaus in Antwerpen (Belgien) auf der Intensivstation liegen, sind geimpft.",web.de,https://web.de/magazine/news/coronavirus/geimpfte-intensivstation-antwerpen-video-kontext-gerissen-36375770,2021-11-25 14-01,FALSE,"Lack of context, manipulation of video","Effectiveness of vaccination, severity of infection"
696,Das COVID-19 Virus wird in warmen und feuchten Gebieten übertragen,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-28,FALSE,"Scientific research, official information",Mistrust in science
615,Ein Video zeigt eine Klinik-Chef aus Chemnitz kurt vor seinem Tod ,Facts For Friends,https://www.factsforfriends.de/fact/61a5f491d4660b0010bc4c15,2021-11-29,FALSE,Falsche Behauptungen,"Personal Story, mistrust in government"
541,Impfungen mit dem Pfizer Impfstoff gegen COVID-19 verursachten mehr Todesfälle als mit dem Impfstoff von AstraZeneca durchgeführte Impfungen. ,NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-97,FALSE,"Reliable Publisher, specialized newspaper","Effectiveness of vaccination, consequences of vaccination, big pharma groups"
845,Biontech-Gründer Sahin lässt sich und seine Mitarbeiter nicht mit selbst entwickeltem Corona-Impstoff impfen,Facts For Friends,https://www.factsforfriends.de/fact/5ff43469f72b64000e22a514,2021-01-04,FALSE,Falsche Behauptung,"Big pharma groups, misstrust in science, effectiveness of vaccination"
499,"Gesunde Kinder in deren Umfeld sich enge Kontaktpersonen mit hohem Risiko für einen schweren COVID-19-Verlauf befinden, die durch eine Impfung selbst nicht sicher geschützt werden können, sollen eine Grundimmunisierung mit 2 Impfstoffdosen bekommen.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-06-12,TRUE,,
197,Die Ständige Impfkommission (STIKO) hat die aktuell verfügbaren mRNA-Impfstoffe Comirnaty® von BioNTech/Pfizer und Spikevax® (Vaccine Moderna) von Moderna als wirkäquivalent beurteilt.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-13,TRUE,Expert panel (appointed by Government),vaccination type
762,"Zukünftig ist ein ""Pass"" notwendig für einen Supermarktbesuch oder eine medizinische Behandlung",Facts For Friends,https://www.factsforfriends.de/fact/6138dc6ed4660b0010bc4bb2,2021-09-03,FALSE,Irreführende Aussage,"Vaccination status, vaccination, vaccine mandate"
389,"Auch wenn schwere Verläufe und Komplikationen einer SARS-CoV-2-Infektion bei Schwangeren selten sind, stellt COVID-19 in der Schwangerschaft eine relevante Krankheitslast in Deutschland dar.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-04-28,TRUE,,
706,Das Tragen von Handschuhen schützt mich vor einer Ansteckung,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-38,FALSE,"Scientific research, official information",Covid Prevention
843,Der Corona-Impfstoff muss bis zur Anwendung bei -70 Grad Celsius gelagert werden,Facts For Friends,https://www.factsforfriends.de/fact/5ff85b489a0cd3000dcd6871,2021-01-08,FALSE,Falsche Behauptung,"Active substance, vaccination"
980,"Patent wurde für einen Impfstoff gegen eine infektiöse Bronchitis bei Geflügel vergeben, die ein anderes Virus der Coronavirusfamilie verursacht",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemiee,2022-07-02 08-40,FALSE,Falsche Behauptung,"Politics, vaccination status"
361,"Zu einer Erkrankung kann es auch dann kommen, wenn die Infektion kurz vor der Impfung stattgefunden hat (wenn also in der Inkubationszeit geimpft wurde, die mittlere Inkubationszeit bei COVID-19 beträgt 5-6 Tage).",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-06-07,TRUE,,
818,Die COVID-Pandemie ist eine Pseudopandemie,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2022-07-02 08-36,FALSE,Falsche Behauptung,Lifespan and symptoms
156,Für eine Grundimmunisierung sind bei allen Impfstoffen zwei Impfstoffdosen notwendig.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-06-10,TRUE,Expert panel (appointed by Government),"efficacy, number of doses"
797,Laut Paul-Ehrlich-institut gibt es in Deutschland bereits 223 Corona-Impftote,Facts For Friends,https://www.factsforfriends.de/fact/604664a6a7d18f000f75de78,2021-03-08,FALSE,Falsche Behauptung,"Consequences of vaccination, vaccination"
985,Impfpflicht wird zur heimlichen Sterilisation von Frauen genutzt,Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemiee,2022-07-02 08-45,FALSE,Falsche Behauptung,Politics
610,Eine Liste aller Varianten des Coronavirus belegt die Inszenierung der Pandemie,Facts For Friends,https://www.factsforfriends.de/fact/61b73431d4660b0010bc4c21,2021-12-11,FALSE,Falsche Behauptungen,"New world order,Bill Gates,"
775,"Laut einem Leserbrief sind Covid-Impfungen ""völlig verantwortungslos"" und weisen Gefahren auf",Facts For Friends,https://www.factsforfriends.de/fact/60dbc4a5fe062a000e626a4e,2021-06-30,FALSE,Falsche Behauptung,"Consequences of vaccination, misstrust in science"
342,Der Nutzen der COVID-19-Impfung für die Gesundheit Einzelner und der Bevölkerung sowie ihr Effekt auf die Bewältigung der Pandemie hängt wesentlich vom Vertrauen in die Impfungen ab.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
686,"Rauchen ist im Abstand von 1,5 Metern unkritisch",München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-18,FALSE,"Scientific research, official information",Covid measures
356,"Es kann trotz COVID-19-Impfung zu einer COVID-19-Erkrankung kommen, da die Impfung keinen 100 %-igen Schutz bietet.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-06-07,TRUE,,
577,"Durch die Impfung gibt es 300.000 Impfschäden und 8.000 Todesfälle, aber das wird uns verschwiegen",Jugendportal,https://www.jugendportal.at/corona/mit-fakten-gegen-corona-fake-news,2021-08-11 15-14,FALSE,Keine Bestätigung der Zahlen,"Consequences of vaccination, effectiveness of vaccination"
624,Argentinien setzt die Covid-Impfstoffe von Moderna und Biontech/Pfizer bis 2023 aus,Facts For Friends,https://www.factsforfriends.de/fact/618ce812d4660b0010bc4bf8,2021-11-11,FALSE,Falsche Behauptungen,"Politics, consequences of vaccination, vaccination"
194,"Die Terminbestätigung aus dem Impfzentrum reicht nicht aus, um die erhaltene Impfung nachzuweisen.",BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-10,TRUE,Expert panel (appointed by Government),documentation
657,Impfstoffe gegen Lungenentzündungen schützen vor COVID-19.,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news/,---,FALSE,Lack of scientific research,Vaccination against pneumonia
679,Es gibt eine Impfpflicht.,BR24,"https://www.br.de/nachrichten/wissen/die-gesammelten-fakes-desinformation-zu-corona,RuuURMo",2020-11-30 14-20,FALSE,"Lack of source, lack of understanding political system","Vaccine mandate, mistrust in government, politics"
834,mRNA-Impfstoffe können Stammzellen reprogramieren ,Facts For Friends,https://www.factsforfriends.de/fact/6016a09cc2f7e9000dca1ef1,2021-01-31,FALSE,Falsche Behauptung,"Consequences of vaccination, active substance"
633,Die Zulassungen der in der EU eingesetzten Covid-19-Impfstoffe laufen zum Ende des Jahres aus,Facts For Friends,https://www.factsforfriends.de/fact/6169c00ed4660b0010bc4bdd,2021-10-15,FALSE,Falsche Behauptungen,"Politics, big pharma groups, vaccination"
83,Daten bezüglich der Schutzwirkung vor der Omikron-Variante zeigen eine geringere Wirksamkeit im Vergleich zur Delta-Variante.,STIKO,https://www.rki.de/DE/Content/Infekt/Impfen/Materialien/Downloads-COVID-19/Aufklaerungsbogen-de.pdf?__blob=publicationFile,2022-05-24,TRUE,Expert panel (appointed by Government),mRNA vaccination
321,"Impfstoffe werden auch nach der Zulassung durch das Paul-Ehrlich-Institut weiter aktiv überwacht, sodass hier immer mehr Erkenntnisse zur Langzeitsicherheit, insbesondere sehr seltenen Nebenwirkungen, in den unterschiedlichen Bevölkerungsgruppen gewonnen werden.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
350,Nach einer Auffrischimpfung ist die Wirksamkeit gegenüber schweren Erkrankungen erneut hoch.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-06-07,TRUE,,
249,Zudem lässt die Auffrischimpfung einen längerfristigen robusten Impfschutz erwarten.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
857," Bleichmittel zu trinken, um das Virus im Körper abzutöten.",Wikipedia,https://de.wikipedia.org/wiki/Falschinformationen_zur_COVID-19-Pandemie,2020-12-11,FALSE,Falsche Behauptung,Covid Prevention
640,"Bei 0,8 Prozent der Impfungen sind schwere Nebenwirkungen aufgetreten, also bei einem von 125 Geimpften.",ZDF heute,https://www.zdf.de/nachrichten/panorama/corona-studie-charite-impfnebenwirkungen-100.html,2022-05-10 10-18,FALSE,"Online survey, no scientific/clinical study","Consequences of vaccination, clinical study"
770,Ein Gericht in Lissabon bestätigte nur 152 Corona-Tote in Portugal,Facts For Friends,https://www.factsforfriends.de/fact/60ef8b1e293e85008e4ce965,2021-07-15,FALSE,Falsche Behauptung,"Mistrust in government, mistrust in science"
355,"Es bestehen keine signifikanten Unterschiede in der Wirksamkeit zwischen den verschiedenen untersuchten Impfstoffen (Comirnaty, Spikevax, JCOVDEN) und Impfschemata (heterolog vs. homolog).",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-06-07,TRUE,,
294,"Die Ständige Impfkommission (STIKO, angesiedelt am Robert-Koch-Institut, RKI) erstellt auf der Grundlage der Daten zu Wirksamkeit und Sicherheit der jeweiligen zugelassenen Impfstoffe die Impfempfehlungen, sodass Impfstoffe optimal eingesetzt werden können.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
549,"Der COVID-19-Impfstoff von Pfizer besteht zu 99 Prozent aus Graphenoxid, so eine Studie der Universität von Almeria in Spanien. ",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-107,FALSE,"Reliable Publisher, specialized newspaper","Active substance, big pharma groups, mistrust in science"
61,Unter anderem soll Personen mit einer ID prioritär eine Auffrischimpfung angeboten werden.,STIKO,https://www.rki.de/DE/Content/Infekt/EpidBull/Archiv/2021/Ausgaben/48_21.pdf?__blob=publicationFile,2021-12-02,TRUE,Expert panel (appointed by Government),Booster vaccination
202,Eine Impfung von Schwangeren sollte unabhängig vom Alter vorsorglich nur mit Comirnaty® von BioNTech/Pfizer  erfolgen.,BMG,https://www.zusammengegencorona.de/faqs/impfen/ablauf-der-corona-schutzimpfung/#id-873b4ba9-b1c1-5daa-811e-bc0bc242d87f,2022-07-13,TRUE,Expert panel (appointed by Government),Pregnancy
599,"Studien belegen, dass eine höhere Impfquote zu einer höheren Sterblichkeit führt",Facts For Friends,https://www.factsforfriends.de/fact/61ce628ad4660b0010bc4c35,2021-12-31,FALSE,Falsche Behauptungen,"Consequences of vaccination, effectiveness of vaccination"
530,COVID-19-Impfstoffe erhöhen nachweislich das Risiko einer Fehlgeburt.,NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-85,FALSE,"Reliable Publisher, specialized newspaper","Consequences of vaccination, women"
660,"Die neuen mRNA-Impfstoffe enthalten gefährliche Inhaltsstoffe, die im schlimmsten Fall tödliche Nebenwirkungen haben können.",BR24,"https://www.br.de/nachrichten/wissen/fake-news-ticker-falschmeldungen-zu-corona-im-faktencheck,SHosxOL",2021-07-19 16-21,FALSE,Lack of understanding complex medical/biological topics,"Consequences of vaccination, active substance"
828,Laut des Präsidenten des Weltärztebundes haben Migranten die höchste Impfpriorität,Facts For Friends,https://www.factsforfriends.de/fact/602b84c4c2f7e9000dca1f01,2021-02-16,FALSE,Falsche Behauptung,"Vaccination, politics"
307,"Daten zeigen, dass Herzmuskel- und Herzbeutelentzündungen bei Jungen und jungen Männern sowie bei Mädchen und jungen Frauen unter 30 Jahren nach der Impfung mit Spikevax häufiger beobachtet wurden als nach der Impfung mit Comirnaty. ",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
714,"Vitamin C in hoher Dosis tötet das Virus
",München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-46,FALSE,"Scientific research, official information",Mistrust in science
553,"Geimpfte Personen Superspreader sein können, da sie eine höhere Konzentration des Virus aufweisen würden als ungeimpfte Personen.",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-111,FALSE,"Reliable Publisher, specialized newspaper","Effectiveness of vaccination, interaction in social/work life"
794,Israels Ministerpräsident Benjamin Netanjahu ist ein Impf-Schauspielr,Facts For Friends,https://www.factsforfriends.de/fact/604df5b9a7d18f000f75de7e,2021-03-14,FALSE,Falsche Behauptung,"Politics, misstrust in governments"
715,"Unter einer Mundschutzmaske sammelt sich vermehrt Feuchtigkeit in der Lunge, wodurch sich gefährliche Keime vermehren können",München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-47,FALSE,"Scientific research, official information",Mistrust in science
570,Es wird eine indirekte Impfpflicht geben.,Tagesschau,https://www.tagesschau.de/faktenfinder/corona-impfung-109.html,2020-12-09 12-05,FALSE,Politicians' statements,Vaccine mandate
80,Zu Impfungen mit Lebendimpfstoffen soll ein Abstand von mindestens 14 Tagen vor und nach jeder COVID-19-Impfung eingehalten werden.,STIKO,https://www.rki.de/DE/Content/Infekt/Impfen/Materialien/Downloads-COVID-19/Aufklaerungsbogen-de.pdf?__blob=publicationFile,2022-05-24,TRUE,Expert panel (appointed by Government),mRNA vaccination
618,Laut einem Bild-Artikel wurde eine Impfverweigerin in einem Pflegeheim in Oldenburg entmündigt,Facts For Friends,https://www.factsforfriends.de/fact/619c4995d4660b0010bc4c04,2021-11-23,FALSE,Falsche Behauptungen,"Vaccination Status, interaction in social/work life"
485,Ein Teil der COVID-19-Patient:innen hat sich auch Wochen oder Monate nach Beginn der Erkrankung noch nicht wieder erholt und leidet weiterhin unter schweren Allgemeinsymptomen (Long-COVID).,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-29,TRUE,,
418,Wirkliche unerwünschte Nebenwirkungen (wie eine Herzmuskelentzündung) sind sehr selten und können auch nach der COVID-19-Infektion auftreten.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
774,mRNA-Impfstoffe können durch Reprogrammierung des Immunsystems bedenklihe Langzeitnebenwirkungen haben,Facts For Friends,https://www.factsforfriends.de/fact/60e061f2740733000ee469d6,2021-07-03,FALSE,Irreführende Aussage,"consequences of vaccination, active substance"
22,Die Auffrischungsimpfungen erfolgen derzeit mit den mRNA-Impfstoffen von Moderna bei Personen ab 30 Jahren und von BioNTech/Pfizer bei Personen ab 18 Jahren. ,BMG,https://www.zusammengegencorona.de/live/jetzt-impfschutz-boostern-ihre-fragen-zur-auffrischungsimpfung/,2022-12-02 09-51,TRUE,Government Information,Booster vaccination
458,"Bei in Europa zugelassenen Impfstoffen wurde im Rahmen kontrollierter klinischer Prüfungen beim Menschen deren Qualität und Herstellung, Unbedenklichkeit und Wirksamkeit geprüft.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-08,TRUE,,
302,"Insbesondere schwere unerwünschte Ereignisse mit hohem Schweregrad und solche, die als lebensbedrohlich klassifiziert wurden, traten in der Impfstoff- und Placebogruppe gleich häufig auf. ",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
558,"Eine Studie der Universität Oxford hat ergeben, dass Menschen, die gegen COVID-19 geimpft sind, im Vergleich zu Ungeimpften, das 251-fache des COVID-19-Virus in sich tragen. Somit sind Geimpfte Superspreader des Virus.",NewsGuard,https://www.newsguardtech.com/de/special-reports/special-report-corona-impf-mythen/,2021-09-21 07-119,FALSE,"Reliable Publisher, specialized newspaper","Effectiveness of vaccination, mistrust in science"
263,"Für Personen ohne besondere gesundheitliche Gefährdung gilt, dass sie nach erfolgter 1. Auffrischimpfung immer noch gut vor einem schweren Verlauf einer COVID-19-Erkrankung geschützt sind.",RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
430,Die Ergebnisse weisen auf einen guten Schutz vor Infektionen und der COVID-19-Erkrankung in einem Zeitraum von bis zu 3 Monaten nach Verabreichung der 2. Impfstoffdosis hin.,RKI,https://www.rki.de/SharedDocs/FAQ/COVID-Impfen/gesamt.html,2022-05-24,TRUE,,
713,Nikotin schützt vor COVID-19,München Klinik,https://www.muenchen-klinik.de/covid-19/fake-news//,2021-04-28  09-45,FALSE,"Scientific research, official information",Covid Prevention
78,"Die in den Impfstoffen enthaltene mRNA wird nach der Impfung nicht ins menschliche Erbgut eingebaut, sondern nach Eintritt in die Zellen „abgelesen“, woraufhin diese Zellen dann das Spikeprotein selbst herstellen.",STIKO,https://www.rki.de/DE/Content/Infekt/Impfen/Materialien/Downloads-COVID-19/Aufklaerungsbogen-de.pdf?__blob=publicationFile,2022-05-24,TRUE,Expert panel (appointed by Government),mRNA vaccination
